,Status ID,Customer ID,Count_x,Quarter_x,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Service ID,Count_y,Quarter_y,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
6513,JYORKP4836,0042-JVWOJ,1,Q3,4,Stayed,No,0,26,3722,,,ZKRMTEDPY5525,1,Q3,No,0,26,Offer C,Yes,37.7,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.6,471.85,21.25,0,980.2,1430.8,1,Male,64,No,No,No,No,0
6514,IRXHYF8931,0130-SXOUN,1,Q3,3,Stayed,No,0,49,4889,,,GVDOAJCLH7568,1,Q3,No,0,66,Offer A,Yes,48.78,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,5976.9,36.02,40,3219.48,9200.36,1,Male,55,No,No,No,No,0
6515,ZGQDFJ9977,2330-PQGDQ,1,Q3,5,Stayed,No,0,33,4952,,,NNYRBPIZB5178,1,Q3,Yes,6,51,,Yes,9.5,Yes,Yes,Fiber Optic,51,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,84.2,4299.75,39.68,0,484.5,4744.57,1,Male,36,No,No,Yes,Yes,3
6516,DXASZQ2835,1452-UZOSF,1,Q3,3,Stayed,No,0,21,4890,,,ZSJCIUJZL2924,1,Q3,Yes,9,72,Offer A,Yes,7.16,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,106.1,7548.6,23.39,0,515.52,8040.73,1,Male,31,No,No,Yes,Yes,1
6517,HKOSQH8887,2097-YVPKN,1,Q3,5,Stayed,No,0,73,5707,,,TTDBWMYFQ2532,1,Q3,No,0,65,,Yes,4.9,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.75,1654.75,41.74,0,318.5,1931.51,1,Male,56,No,No,No,No,0
6518,TNXJRZ1118,8597-CTXVJ,1,Q3,4,Stayed,No,0,65,5392,,,XYNIDKSND5272,1,Q3,No,0,70,,Yes,26.62,Yes,Yes,Cable,19,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,64.95,4551.5,20.87,0,1863.4,6394.03,1,Male,31,No,No,No,Yes,1
6519,YIQDDX5727,6631-HMANX,1,Q3,4,Stayed,No,0,53,5641,,,VLBDSPODQ8721,1,Q3,Yes,10,72,,Yes,31.15,Yes,Yes,Cable,16,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.45,6227.5,0.0,0,2242.8,8470.3,1,Male,39,No,No,Yes,No,0
6520,IVNXEM6146,9962-BFPDU,1,Q3,5,Joined,No,0,52,5811,,,FCCNEWODE7857,1,Q3,Yes,3,1,,Yes,16.02,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,16.02,36.07,1,Female,61,No,No,Yes,Yes,3
6521,KKETXW5986,6394-HHHZM,1,Q3,4,Joined,No,0,23,2011,,,OFKTYOQEZ8186,1,Q3,No,0,3,Offer E,Yes,38.41,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.7,57.5,0.0,0,115.23,172.73,1,Male,27,Yes,No,No,No,0
6522,DSUKGD9996,5995-LFTLE,1,Q3,5,Stayed,No,0,30,4477,,,FCRVXKYOA7862,1,Q3,No,0,58,,Yes,48.78,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.3,1474.35,0.0,0,2829.24,4303.59,1,Male,39,No,No,No,No,0
6523,ZBBQFG3158,0665-XHDJU,1,Q3,5,Stayed,No,0,51,6022,,,DXBYVEHAF9241,1,Q3,Yes,7,72,,Yes,34.95,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.4,7285.7,0.0,0,2516.4,9802.1,1,Male,21,Yes,No,Yes,No,0
6524,TNVABA7626,8265-HKSOW,1,Q3,4,Stayed,No,0,57,4505,,,DHSVQNJWY1633,1,Q3,Yes,1,72,,Yes,17.89,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,107.45,7658.3,0.0,0,1288.08,8946.38,1,Female,35,No,No,Yes,Yes,2
6525,GBEQAA6173,3544-FBCAS,1,Q3,3,Stayed,No,0,67,4116,,,UUONPCUIG7148,1,Q3,Yes,4,72,,Yes,12.84,Yes,Yes,DSL,22,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.6,5959.3,0.0,0,924.48,6883.78,1,Female,36,No,No,Yes,Yes,1
6526,UDHHVH6675,4759-PXTAN,1,Q3,5,Stayed,No,0,26,4093,,,IMBTIELTS8176,1,Q3,Yes,7,59,,Yes,20.27,Yes,Yes,DSL,13,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.1,4693.2,0.0,0,1195.93,5889.13,1,Female,34,No,No,Yes,No,0
6527,FUDBHU9854,7054-DMVAS,1,Q3,3,Stayed,No,0,61,4556,,,SYPOHDEKU4576,1,Q3,No,0,54,,Yes,18.74,No,Yes,DSL,16,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,65.3,3512.9,0.0,0,1011.96,4524.86,1,Male,47,No,No,No,No,0
6528,MXDBOA8396,3428-MMGUB,1,Q3,5,Stayed,No,0,74,5874,,,WPSUOXIOY5767,1,Q3,No,0,60,,Yes,7.1,Yes,Yes,Fiber Optic,10,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.55,5231.2,0.0,0,426.0,5657.2,1,Male,34,No,No,No,No,0
6529,SMFNBU2373,6549-BTYPG,1,Q3,5,Stayed,No,0,80,5784,,,DIOYRFHWM2747,1,Q3,Yes,5,60,,No,0.0,No,Yes,DSL,69,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60.8,3603.45,0.0,0,0.0,3603.45,1,Female,19,Yes,No,Yes,No,0
6530,EVXPLW7246,7823-JSOAG,1,Q3,3,Joined,No,0,36,5203,,,XJKIEGXEQ7495,1,Q3,No,0,3,,Yes,6.97,Yes,Yes,Fiber Optic,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.5,217.45,0.0,0,20.91,238.36,1,Male,39,No,No,No,No,0
6531,TFAMJC5154,3705-RHRFR,1,Q3,3,Stayed,No,0,45,5031,,,BRMUOLAVY2748,1,Q3,Yes,6,69,,Yes,45.35,Yes,Yes,Fiber Optic,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.15,6875.35,0.0,0,3129.15,10004.5,1,Female,52,No,No,Yes,No,0
6532,HQLCMT5746,9374-YOLBJ,1,Q3,4,Joined,No,0,27,2053,,,HNADIUWGA8884,1,Q3,Yes,9,1,Offer E,Yes,25.1,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,19.25,0.0,0,25.1,44.35,1,Female,29,Yes,No,Yes,Yes,5
6533,WPLEXG3864,9074-KGVOX,1,Q3,3,Stayed,No,0,27,6018,,,UGABXAMIY2251,1,Q3,Yes,10,50,,No,0.0,No,Yes,DSL,23,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,39.45,2021.35,0.0,0,0.0,2021.35,1,Male,44,No,No,Yes,Yes,3
6534,WRGDBU1538,6128-DAFVY,1,Q3,5,Stayed,No,0,27,4021,,,EWCPOTBZS6984,1,Q3,No,0,56,,No,0.0,No,Yes,DSL,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,44.85,2564.95,0.0,0,0.0,2564.95,1,Female,58,No,No,No,No,0
6535,ESBOOL5786,9933-QRGTX,1,Q3,4,Stayed,No,0,48,4905,,,INZCJWUNG1143,1,Q3,Yes,6,60,,Yes,32.5,No,Yes,Fiber Optic,13,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,5611.75,0.0,0,1950.0,7561.75,1,Female,59,No,No,Yes,No,0
6536,ECCMHW9264,5066-GFJMM,1,Q3,5,Joined,No,0,48,3716,,,KFKFHAZIK5266,1,Q3,Yes,4,3,Offer E,Yes,41.36,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,45.75,0.0,0,124.08,169.83,1,Female,55,No,No,Yes,No,0
6537,BQFEHD8581,2661-GKBTK,1,Q3,4,Stayed,No,0,52,5053,,,MGQQNNDFK6365,1,Q3,Yes,7,60,,Yes,27.2,No,Yes,DSL,21,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.95,4543.95,0.0,0,1632.0,6175.95,1,Male,39,No,No,Yes,Yes,3
6538,YIWWBW9877,0458-HEUZG,1,Q3,3,Stayed,No,0,69,3239,,,ENLAYTRDZ8828,1,Q3,No,0,13,Offer D,No,0.0,No,Yes,Cable,13,No,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,35.4,450.4,0.0,100,0.0,550.4,1,Female,58,No,No,No,No,0
6539,JWWCCD6723,7268-WNTCP,1,Q3,4,Stayed,No,0,21,5746,,,XKOIENWUC8394,1,Q3,Yes,2,62,,Yes,1.87,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.45,1297.35,0.0,0,115.94,1413.29,1,Male,45,No,No,Yes,Yes,2
6540,DVKTPT8688,0824-VWDPO,1,Q3,4,Stayed,No,0,73,3682,,,ZYDNNGEKI4317,1,Q3,No,0,45,,Yes,1.57,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,96.75,4442.75,0.0,0,70.65,4513.4,1,Female,58,No,No,No,No,0
6541,HFBOUS5249,8409-WQJUX,1,Q3,3,Stayed,No,0,24,4458,,,NGOCUWGHI7466,1,Q3,No,0,25,Offer C,No,0.0,No,Yes,Cable,29,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,54.2,1423.15,0.0,0,0.0,1423.15,1,Female,37,No,No,No,No,0
6542,LZECDR1937,2578-JQPHZ,1,Q3,3,Stayed,No,0,68,4025,,,MKWAELFVQ1467,1,Q3,No,0,44,Offer B,Yes,48.95,No,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,100.1,4378.35,0.0,0,2153.8,6532.15,1,Male,30,No,No,No,No,0
6543,ZOAZEH4613,3278-FSIXX,1,Q3,3,Joined,No,0,27,5441,,,OGLEWYKLL1643,1,Q3,No,0,2,Offer E,Yes,39.5,No,Yes,Cable,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.25,74.2,0.0,0,79.0,153.2,1,Female,34,No,No,No,No,0
6544,RWRJMG5729,9746-UGFAC,1,Q3,5,Stayed,No,0,67,3171,,,VJVPBNHVD8148,1,Q3,No,0,22,Offer D,Yes,10.25,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.85,450.65,0.0,0,225.5,676.15,1,Female,50,No,No,No,No,0
6545,DOULDW2271,2946-KIQSP,1,Q3,5,Stayed,No,0,66,2553,,,BUPSCAVBP8164,1,Q3,No,0,35,Offer C,No,0.0,No,Yes,Cable,12,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,33.45,1175.85,0.0,30,0.0,1205.85,1,Female,59,No,No,No,No,0
6546,VTVQCJ5966,0625-AFOHS,1,Q3,3,Stayed,No,0,69,2784,,,UAUXSQTMK1134,1,Q3,Yes,5,29,Offer C,Yes,34.44,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.2,558.8,0.0,0,998.76,1557.56,1,Female,40,No,No,Yes,Yes,1
6547,KYYBJA5316,4636-OLWOE,1,Q3,4,Stayed,No,0,56,5594,,,DZCTOVGDL9274,1,Q3,No,0,54,Offer B,Yes,4.16,No,Yes,Cable,59,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,61.0,3283.05,0.0,0,224.64,3507.69,1,Male,20,Yes,No,No,Yes,2
6548,PKMCWY3854,4685-ERGHK,1,Q3,5,Stayed,No,0,71,6109,,,APACTCPAM8381,1,Q3,No,0,57,Offer B,Yes,36.08,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,86.9,4939.25,0.0,0,2056.56,6995.81,1,Male,45,No,No,No,No,0
6549,KHHZJU3952,0885-HMGPY,1,Q3,3,Stayed,No,0,67,6469,,,OCIFJIEIA9334,1,Q3,No,0,62,Offer B,Yes,41.13,Yes,Yes,Cable,12,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.4,4237.5,0.0,0,2550.06,6787.56,1,Male,55,No,No,No,No,0
6550,JJVSBO9887,5003-OKNNK,1,Q3,3,Stayed,No,0,68,3205,,,COSMQTEXB6525,1,Q3,Yes,10,15,Offer D,Yes,46.64,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.35,335.95,0.0,0,699.6,1035.55,1,Female,44,No,No,Yes,Yes,3
6551,CROAFZ1847,7208-PSIHR,1,Q3,4,Stayed,No,0,70,5583,,,YHYMXCOFI7697,1,Q3,Yes,9,70,,Yes,5.46,Yes,Yes,Fiber Optic,30,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,104.3,7188.5,0.0,30,382.2,7600.7,1,Female,50,No,No,Yes,No,0
6552,CVZKXX5573,4012-ZTHBR,1,Q3,5,Stayed,No,0,54,3752,,,GWXQKKILP9721,1,Q3,Yes,6,21,Offer D,Yes,38.95,No,Yes,Cable,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.95,926.25,0.0,0,817.95,1744.2,1,Female,33,No,No,Yes,Yes,2
6553,AQSYYM9681,0489-WMEMG,1,Q3,3,Stayed,No,0,70,5237,,,LJOSOUAYC2162,1,Q3,No,0,23,Offer D,Yes,25.85,No,Yes,Cable,53,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,49.45,1119.35,0.0,0,594.55,1713.9,1,Female,61,No,No,No,Yes,3
6554,PKXJKL6569,7435-ZNUYY,1,Q3,3,Stayed,No,0,20,4439,,,SBXDFFCJJ4878,1,Q3,No,0,6,Offer E,Yes,12.17,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.6,116.6,0.0,0,73.02,189.62,1,Male,24,Yes,No,No,No,0
6555,NXMOCD6598,1354-YZFNB,1,Q3,4,Stayed,No,0,57,5573,,,AIFCNCBSV4193,1,Q3,No,0,4,Offer E,Yes,29.09,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,68.8,0.0,0,116.36,185.16,1,Male,53,No,No,Yes,Yes,3
6556,BYFZTO3882,2985-FMWYF,1,Q3,3,Stayed,No,0,73,4861,,,SIWZQQSEM1526,1,Q3,No,0,23,Offer D,Yes,18.12,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.5,2341.55,0.0,0,416.76,2758.31,1,Female,46,No,No,No,No,0
6557,HDXKZR5641,2812-ENYMO,1,Q3,4,Stayed,No,0,54,4296,,,DPGEUGVMA3821,1,Q3,No,0,26,Offer C,No,0.0,No,Yes,Cable,82,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,54.55,1362.85,0.0,0,0.0,1362.85,1,Male,22,Yes,No,No,No,0
6558,TPHNDR9225,2717-HVIZY,1,Q3,4,Stayed,No,0,32,2675,,,GULFMWCVV3483,1,Q3,No,0,8,Offer E,Yes,15.66,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,163.6,0.0,0,125.28,288.88,1,Female,24,Yes,No,No,Yes,2
6559,CAHTZZ1355,3422-GALYP,1,Q3,4,Joined,No,0,65,2657,,,AOLHPXOTG8667,1,Q3,No,0,2,Offer E,Yes,28.61,Yes,Yes,Fiber Optic,85,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.45,145.15,0.0,0,57.22,202.37,1,Male,20,Yes,No,No,No,0
6560,ZNBWIE7611,2890-WFBHU,1,Q3,3,Stayed,No,0,64,6041,,,ASWYJJSHA3894,1,Q3,No,0,59,Offer B,Yes,1.94,Yes,Yes,DSL,73,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,79.85,4786.1,0.0,0,114.46,4900.56,1,Female,26,Yes,No,No,No,0
6561,LBKTEW6349,0327-WFZSY,1,Q3,3,Stayed,No,0,64,5434,,,KDBOJLXLG4838,1,Q3,Yes,9,39,Offer C,Yes,17.29,Yes,Yes,Fiber Optic,75,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.0,3835.55,0.0,0,674.31,4509.86,1,Male,62,No,No,Yes,Yes,3
6562,VEWVPE6871,7977-HXJKU,1,Q3,3,Stayed,No,0,46,2447,,,GOLXXSQLX5669,1,Q3,No,0,21,Offer D,Yes,27.6,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,397.0,0.0,0,579.6,976.6,1,Male,45,No,No,No,Yes,2
6563,JFGQAH8285,7033-CLAMM,1,Q3,5,Stayed,No,0,33,3828,,,XQMKDFUAJ1528,1,Q3,Yes,6,48,Offer B,Yes,18.64,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.2,1027.25,0.0,0,894.72,1921.97,1,Female,60,No,No,Yes,Yes,2
6564,HKGEGB2738,0864-FVJNJ,1,Q3,3,Stayed,No,0,20,4952,,,LOGHZGRCI3742,1,Q3,Yes,1,64,Offer B,Yes,6.83,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,113.35,7222.75,0.0,20,437.12,7679.87,1,Female,63,No,No,Yes,Yes,1
6565,KPYPCX1463,7356-IWLFW,1,Q3,5,Stayed,No,0,51,3315,,,EUJDKCSWQ5969,1,Q3,Yes,1,46,Offer B,Yes,5.52,Yes,Yes,Fiber Optic,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.0,3769.7,0.0,0,253.92,4023.62,1,Male,43,No,No,Yes,Yes,1
6566,HMSNDZ9674,9541-PWTWO,1,Q3,5,Stayed,No,0,28,4924,,,AAYBYIUQN5227,1,Q3,No,0,52,Offer B,Yes,38.71,Yes,Yes,DSL,21,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.95,4233.95,0.0,0,2012.92,6246.87,1,Female,32,No,No,No,No,0
6567,WIMECX7349,3967-VQOGC,1,Q3,5,Stayed,No,0,59,5847,,,RCRUBPLJR7223,1,Q3,Yes,4,67,,Yes,17.43,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.9,1680.25,0.0,0,1167.81,2848.06,1,Female,54,No,No,Yes,Yes,1
6568,VUAOXF6793,6308-CQRBU,1,Q3,3,Stayed,No,0,42,5044,,,DIYGGYAWU5127,1,Q3,Yes,7,71,,Yes,29.78,Yes,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,109.25,7707.7,0.0,0,2114.38,9822.08,1,Female,32,No,No,Yes,No,0
6569,WGFUJX1849,0186-CAERR,1,Q3,4,Stayed,No,0,59,4644,,,FIVIKGXGY6538,1,Q3,No,0,71,,Yes,2.88,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,116.3,8309.55,0.0,0,204.48,8514.03,1,Male,22,Yes,No,No,No,0
6570,RWLFHI2341,3043-SUDUA,1,Q3,3,Stayed,No,0,29,4374,,,RQLMZMHRG7952,1,Q3,No,0,32,Offer C,Yes,15.53,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.9,601.55,0.0,0,496.96,1098.51,1,Female,35,No,No,No,No,0
6571,JSHRDB4919,5442-BHQNG,1,Q3,5,Joined,No,0,73,3430,,,JXVSGXUYP1241,1,Q3,No,0,2,,Yes,44.77,No,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.35,139.25,0.0,0,89.54,228.79,1,Female,32,No,No,No,No,0
6572,BKLITZ4591,2169-RRLFW,1,Q3,5,Stayed,No,0,68,5063,,,CHPXTUGRT2248,1,Q3,Yes,3,71,,Yes,11.18,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.6,1888.25,0.0,0,793.78,2682.03,1,Female,48,No,No,Yes,No,0
6573,HPIJES2882,5872-OEQNH,1,Q3,4,Stayed,No,0,48,4928,,,EVZBHVFET2595,1,Q3,No,0,60,Offer B,No,0.0,No,Yes,DSL,73,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,44.45,2773.9,0.0,0,0.0,2773.9,1,Female,29,Yes,No,No,No,0
6574,EOHELR1813,8873-GLDMH,1,Q3,4,Stayed,No,0,76,4220,,,KJTYPZJLH6852,1,Q3,No,0,6,,Yes,27.69,Yes,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.85,401.3,0.0,0,166.14,567.44,1,Female,45,No,No,No,No,0
6575,JVATJT9463,5696-JVVQY,1,Q3,4,Stayed,No,0,27,5476,,,UCOECTXWL5796,1,Q3,Yes,1,48,Offer B,Yes,4.45,No,Yes,DSL,57,Yes,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Credit Card,70.1,3238.4,0.0,30,213.6,3482.0,1,Female,56,No,No,Yes,Yes,3
6576,XXAWBE1929,8946-BFWSG,1,Q3,5,Stayed,No,0,39,6245,,,BYNCRJKAV5546,1,Q3,Yes,8,63,Offer B,Yes,24.5,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,1573.05,0.0,0,1543.5,3116.55,1,Male,19,Yes,No,Yes,Yes,3
6577,JIQDDH7757,0547-HURJB,1,Q3,3,Stayed,No,0,70,4001,,,JMTSCXVWJ9454,1,Q3,No,0,12,Offer D,Yes,19.38,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.05,235.8,0.0,0,232.56,468.36,1,Male,19,Yes,No,No,Yes,2
6578,WPBJSU8837,8845-LWKGE,1,Q3,5,Stayed,No,0,60,2215,,,IWZLVNVEC8848,1,Q3,Yes,4,30,Offer C,Yes,36.74,No,Yes,Cable,18,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,64.5,1985.15,0.0,0,1102.2,3087.35,1,Female,56,No,No,Yes,Yes,1
6579,ZGVPDN4471,0691-NIKRI,1,Q3,5,Stayed,No,0,31,3784,,,JJKZGYNLU9268,1,Q3,No,0,40,Offer B,Yes,16.73,Yes,Yes,Fiber Optic,14,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.95,4335.2,0.0,0,669.2,5004.4,1,Female,41,No,No,No,No,0
6580,MSERLG6251,5022-JNQEQ,1,Q3,5,Stayed,No,0,51,4843,,,QGYTVLDSJ3833,1,Q3,Yes,10,9,,Yes,8.1,No,Yes,Fiber Optic,20,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,647.5,0.0,0,72.9,720.4,1,Female,39,No,No,Yes,Yes,1
6581,NUOXWI3484,3249-VHRIP,1,Q3,4,Stayed,No,0,53,4507,,,JOEGSKTYV2644,1,Q3,No,0,62,Offer B,No,0.0,No,Yes,Cable,30,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,43.6,2748.7,0.0,0,0.0,2748.7,1,Female,38,No,No,No,No,0
6582,TUHCLK6396,3736-BLEPA,1,Q3,5,Stayed,No,0,41,2886,,,LMAQXLMAL6192,1,Q3,No,0,28,Offer C,Yes,13.69,No,Yes,Fiber Optic,12,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,91.25,2483.65,0.0,0,383.32,2866.97,1,Male,50,No,No,No,No,0
6583,XHUIYC8817,4701-LKOZD,1,Q3,4,Stayed,No,0,78,5150,,,QZWJUNMMK7957,1,Q3,No,0,70,,Yes,29.53,Yes,Yes,Cable,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,89.75,6367.2,0.0,110,2067.1,8544.3,1,Female,64,No,No,No,No,0
6584,KOEBYH5541,6603-QWSPR,1,Q3,4,Stayed,No,0,24,4190,,,EHULQRSXE3347,1,Q3,No,0,46,Offer B,Yes,5.86,No,Yes,Fiber Optic,82,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.4,4904.2,0.0,0,269.56,5173.76,1,Female,20,Yes,No,No,No,0
6585,GYAOZO4288,9921-QFQUL,1,Q3,4,Stayed,No,0,50,5110,,,SDNOBLMRV5244,1,Q3,Yes,2,23,Offer D,Yes,22.17,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.15,2044.95,0.0,0,509.91,2554.86,1,Female,33,No,No,Yes,No,0
6586,GNKXEI8878,1929-ZCBHE,1,Q3,3,Stayed,No,0,29,5040,,,JKFWXXYFQ6257,1,Q3,Yes,7,47,Offer B,No,0.0,No,Yes,DSL,47,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.3,1794.8,0.0,0,0.0,1794.8,1,Male,27,Yes,No,Yes,Yes,1
6587,BSTORJ5111,4378-MYPGO,1,Q3,3,Stayed,No,0,36,5795,,,LNYCHOSVA4157,1,Q3,Yes,3,68,,Yes,31.4,No,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,7173.15,0.0,0,2135.2,9308.35,1,Male,41,No,No,Yes,Yes,2
6588,IAEYOR1154,4129-LYCOI,1,Q3,3,Stayed,No,0,39,4741,,,QWABUSBYO7396,1,Q3,No,0,67,,Yes,12.54,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.0,7039.05,0.0,0,840.18,7879.23,1,Female,28,Yes,No,No,Yes,1
6589,TEPJHA8534,7798-JVXYM,1,Q3,3,Stayed,No,0,69,5351,,,QGSXKCEHT9184,1,Q3,No,0,14,Offer D,Yes,37.01,No,Yes,DSL,29,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,921.4,0.0,0,518.14,1439.54,1,Female,52,No,No,No,No,0
